Application ID,Application Name,Module ID,Module Name,Functionaliyt ID,Functionality Name,Release ID,Release Name,Defect ID,Type of Defect,Defect Reason,Defect Description,Severity ,RCA,Release Date,Defect Creation Date,Defect Fix Date,Complexity,Business Impact,Hotspot,Latest_Func_Rel
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,11,RTI1100,2222,Business Logic,Third Party,Legal Entity Group shows duplicate value in Money Transaction Export,HIGH,Code was corrected after confirming the changes with developer,10/2/2020,10/9/2020,11/27/2020,2.2,2,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,11,RTI1100,2223,UI,Design,There's no SME column in the Money Transaction Export,HIGH,New requirements were added to the project afer confirming with Client,10/2/2020,11/27/2020,12/21/2020,2.2,2,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,11,RTI1100,2224,Business Logic,Requirements,"Money Transaction Export has some amount dropping for all periods when filter is selected as ALL are manually selected in RADEE/RADE. If specific GDL is selected, amount is downloaded in the excel.",HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,11/28/2020,12/29/2020,2.2,2,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,11,RTI1100,2225,Data,Code,Legal Entity Group shows duplicate value in Money Transaction Export,HIGH,UI desgin was modified as per the requirements,10/2/2020,11/21/2020,11/28/2020,2.2,2,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,11,RTI1100,2226,UI,Environment,ROC Details Excel Export has functionality data which is missing in UI,HIGH,Validation of data corrected with new requirements added to the project,10/2/2020,11/1/2020,11/18/2020,4.45,2,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,11,RTI1100,2227,Data,Requirements,ROC Details Excel Export has functionality database and filters are applied with default values,HIGH,UI desgin was modified as per the requirements,10/2/2020,11/1/2020,11/20/2020,4.45,2,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,11,RTI1100,2228,Business Logic,Environment,ROC Details Excel Export does not show the variance explanation in Ski excel download and filters are applied with default values,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,10/19/2020,11/28/2020,4.45,2,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,11,RTI1100,2229,Data,Third Party,ROC Details Excel Export has faulty technical which is missing in UI,HIGH,Issues were fixed by making changes in the setup,10/2/2020,10/23/2020,10/23/2020,4.45,2,1,0
1220,MERLIN,M16,ROC,202,ROC Details Excel Export,11,RTI1100,2230,UI,Requirements,ROC Details Excel Export does not show the variance explanation in Situation Analysis which is not downloading,HIGH,New files created for handling new data coming into the database,10/2/2020,11/24/2020,12/28/2020,4.45,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,11,RTI1100,2231,Business Logic,Code,ROC Loss Details Send Email does not show the variance explanation in DQM excel which is missing in UI,HIGH,Data format was changed to fetch the data using code from the database,10/2/2020,10/5/2020,10/16/2020,1.56,1,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,11,RTI1100,2232,Business Logic,Code,ROC Loss Details Send Email does not have filters for metrics and does not work,HIGH,Code API was modified in controller as per new data format in the database,10/2/2020,10/4/2020,10/20/2020,1.56,1,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,11,RTI1100,2233,Business Logic,Data,ROC Loss Details Send Email has defect in code which is missing in UI,HIGH,Code was modified by adding new dependencies,10/2/2020,11/9/2020,12/22/2020,1.56,1,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,11,RTI1100,2234,UI,Environment,Maps>=250 Data Tree Edit has faulty code which is missing in excel,HIGH,Data format was changed to fetch the data using code from the database,10/2/2020,11/8/2020,11/15/2020,4.6,2,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,11,RTI1100,2235,Business Logic,Data,Maps>=250 Data Tree Edit shows incorrect requirements which is missing in UI,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,10/31/2020,12/15/2020,4.1,1,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,11,RTI1100,2236,Data,Data,Maps>=250 Data Tree Edit has defect in analytics which is incorrect,LOW,Validation of data corrected with new requirements added to the project,10/2/2020,10/29/2020,12/19/2020,4.1,1,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,11,RTI1100,2237,Business Logic,Requirements,Maps>=250 Data Tree Edit has functionality data and does not work,LOW,New requirements were added to the project afer confirming with Client,10/2/2020,10/18/2020,10/27/2020,4.1,1,1,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,11,RTI1100,2238,Business Logic,Design,Maps>=250 Data Tree Edit does not show the variance explanation in Situation Analysis and does not work,LOW,New requirements were added to the project afer confirming with Client,10/2/2020,11/19/2020,12/30/2020,4.1,1,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,11,RTI1100,2239,Business Logic,Environment,Maps>=250 Data Tree Add Rows contains bug in code which is incorrect,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,10/20/2020,12/13/2020,1.65,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,11,RTI1100,2240,UI,Third Party,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,LOW,New files created for handling new data coming into the database,10/2/2020,11/26/2020,1/11/2020,0.87,0,0,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,11,RTI1100,2241,Business Logic,Environment,Last Modified date is not updating correctly in Review Details grid in Geography Popup - Zoom in,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,10/2/2020,10/22/2020,0.87,0,0,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,11,RTI1100,2242,Business Logic,Requirements,All Geography Popup - Zoom in & Geography Popup - Zoom out shows duplicate TI Details,LOW,Code API was modified in controller as per new data format in the database,10/2/2020,10/16/2020,12/15/2020,0.87,0,0,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,11,RTI1100,2243,Business Logic,Design,Geography Popup - Zoom in has functionality DQM excel and does not work,LOW,New files created for handling new data coming into the database,10/2/2020,11/21/2020,12/19/2020,0.87,0,0,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,11,RTI1100,2244,Business Logic,Environment,Geography Popup - Zoom out has faulty business logic which is not downloading,MEDIUM,Code was modified by adding new dependencies,10/2/2020,10/29/2020,11/15/2020,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,11,RTI1100,2245,Business Logic,Code,Geography Popup - Zoom out contains bug in Light testation and filters are applied with default values,MEDIUM,Code API was modified in controller as per new data format in the database,10/2/2020,11/18/2020,1/9/2020,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,11,RTI1100,2246,Business Logic,Data,Geography Popup - Zoom out has faulty business logic which is not downloading,MEDIUM,Code was modified by adding new dependencies,10/2/2020,11/2/2020,11/28/2020,4.1,3,1,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2247,UI,Requirements,Geography Popup - Mark up has functionality Situation Analysis and filters are faulty,MEDIUM,Code was modified by adding new dependencies,10/2/2020,10/16/2020,11/6/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2248,Business Logic,Code,Geography Popup - Mark up contains bug in version distribution and filters are faulty,MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,11/12/2020,1/5/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2249,Business Logic,Requirements,Geography Popup - Mark up is not downloading for operations and does not work,MEDIUM,Validation of data corrected with new requirements added to the project,10/2/2020,10/29/2020,12/10/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2250,UI,Requirements,Geography Popup - Mark up has faulty process scheduling and filters are applied with default values,MEDIUM,Data format was changed to fetch the data using code from the database,10/2/2020,11/21/2020,1/15/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2251,Business Logic,Requirements,Geography Popup - Mark up is not downloading for vendor plugin which is missing in excel,MEDIUM,New requirements were added to the project afer confirming with Client,10/2/2020,10/2/2020,10/31/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2252,Business Logic,Requirements,Geography Popup - Mark up has faulty environment and filters are applied with default values,MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,11/7/2020,12/1/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2253,Data,Data,Geography Popup - Mark up contains bug in engineering aspect and filters are faulty,MEDIUM,UI desgin was modified as per the requirements,10/2/2020,11/25/2020,11/26/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2254,UI,Third Party,Geography Popup - Mark up has third party issues in analytics which is missing in excel,MEDIUM,Validation of data corrected with new requirements added to the project,10/2/2020,10/17/2020,12/12/2020,3.67,0,0,0
1220,MERLIN,M18,Geography Popup,154,Geography Popup - Mark up,11,RTI1100,2255,Data,Environment,Geography Popup - Mark up has functionality Situation Analysis and filters are faulty,MEDIUM,Issues were fixed by making changes in the setup,10/2/2020,11/12/2020,12/15/2020,3.67,0,0,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,11,RTI1100,2256,Data,Environment,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",MEDIUM,Issues were fixed by making changes in the setup,10/2/2020,11/21/2020,12/6/2020,2.75,0,1,0
1220,MERLIN,M20,RCM Management,217,RCM Management,11,RTI1100,2257,Business Logic,Data,RCM Management Loss vs TTS screen does not show all the data as per selected period.,MEDIUM,Code API was modified in controller as per new data format in the database,10/2/2020,11/9/2020,11/13/2020,1.5,3,1,0
1220,MERLIN,M20,RCM Management,217,RCM Management,11,RTI1100,2258,Data,Third Party,Total Amount for RCM Management Loss Capture under RCM Management Loss Capture vs TTS is shown as $0 in both RADEE views.,MEDIUM,UI desgin was modified as per the requirements,10/2/2020,11/5/2020,12/4/2020,1.5,3,1,0
1220,MERLIN,M20,RCM Management,217,RCM Management,11,RTI1100,2259,UI,Environment,For RCM Management Loss Details tab excel export is empty in both RADE and RADEE views,MEDIUM,New requirements were added to the project afer confirming with Client,10/2/2020,11/4/2020,12/27/2020,1.5,3,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2260,Data,Code,Headers for transaction amount(LCY) and transaction amount(USD) are not showing completely in the UI of Check Breach Issues tab.,HIGH,Validation of data corrected with new requirements added to the project,10/2/2020,11/23/2020,12/25/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2261,Business Logic,Code,The notes at the bottom of Data Tracing emails has garabge symbol and needs to be execute in Check Breach Issues. ,HIGH,Data format was changed to fetch the data using code from the database,10/2/2020,11/10/2020,12/25/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2262,UI,Environment,Check Breach Issues has faulty project management and filters are faulty,HIGH,New requirements were added to the project afer confirming with Client,10/2/2020,11/14/2020,12/16/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2263,Business Logic,Requirements,Check Breach Issues does not show the variance explanation in technical which is missing in UI,HIGH,New requirements were added to the project afer confirming with Client,10/2/2020,10/8/2020,11/21/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2264,Data,Data,Check Breach Issues is not downloading for service logic which is not downloading,HIGH,Code was corrected after confirming the changes with developer,10/2/2020,11/21/2020,1/1/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2265,Data,Requirements,Check Breach Issues does not show the variance explanation in vendor plugin which is missing in excel,HIGH,Issues were fixed by making changes in the setup,10/2/2020,11/15/2020,1/10/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2266,UI,Design,Check Breach Issues does not have filters for requirements and filters are applied with default values,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,11/10/2020,12/29/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2267,UI,Data,Check Breach Issues has functionality Situation Analysis and filters are applied with default values,HIGH,New files created for handling new data coming into the database,10/2/2020,11/28/2020,1/14/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2268,UI,Data,Check Breach Issues has third party issues in safety measures and does not work,HIGH,Code API was modified in controller as per new data format in the database,10/2/2020,11/18/2020,12/31/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2269,Business Logic,Third Party,Check Breach Issues does not show the variance explanation in vendor plugin which is missing in UI,HIGH,Code API was modified in controller as per new data format in the database,10/2/2020,10/13/2020,11/28/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2270,Business Logic,Environment,Check Breach Issues shows incorrect safety measures which is missing in excel,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,11/4/2020,12/15/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2271,Data,Requirements,Headers for transaction amount(LCY) and transaction amount(USD) are not showing completely in the UI of Check Breach Issues tab.,HIGH,Issues were fixed by making changes in the setup,10/2/2020,10/3/2020,11/1/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2272,UI,Third Party,The notes at the bottom of Data Tracing emails has garabge symbol and needs to be execute in Check Breach Issues. ,HIGH,Code was corrected after confirming the changes with developer,10/2/2020,11/15/2020,12/8/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2273,Data,Environment,Check Breach Issues has faulty project management and filters are faulty,HIGH,New requirements were added to the project afer confirming with Client,10/2/2020,10/8/2020,10/29/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2274,UI,Design,Check Breach Issues does not show the variance explanation in technical which is missing in UI,HIGH,New files created for handling new data coming into the database,10/2/2020,11/27/2020,12/13/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,11,RTI1100,2275,UI,Data,Check Breach Issues is not downloading for service logic which is not downloading,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,10/2/2020,10/11/2020,10/25/2020,1.98,2,1,0
